name	plot	weight	weightRatio	presence	no	date	block	position	watering	seedmix	seetDensity	substrate	brickType	brickRatio	acid	grassMass	forbMass	vegCov4	vegCov6	vegCov8	vegCov10	vegCov11	vegCov13	extraspecNo	specPres	specAbs	estRate
Medicago_lupulina	C05	0	0.01	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Onobrychis_viciifolia	C05	0.05	0.113	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Phleum_pratense	C05	0.01	0.028	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Poa_angustifolia	C05	0.06	0.124	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Primula_veris	C05	0.06	0.117	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Ranunculus_acris	C05	0.02	0.044	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Silene_dioica	C05	0	0.005	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Silene_flos-cuculi	C05	0.01	0.014	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Trisetum_flavescens	C05	0.02	0.042	1	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Vicia_cracca	C05	0.01	0.027	0	45	NA	C	o	3	Robust	4	NA	Clean	30	Acid	2.6	12.5	19.2	45.6	52.1	67.1	72.4	64.3	1	12	8	0.6
Achillea_millefolium	C06	0.06	0.118	1	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Alopecurus_pratensis	C06	0.01	0.011	1	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Anthoxanthum_odoratum	C06	0	0.002	0	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Bromus_erectus	C06	0.08	0.171	0	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Bromus_hordeaceus	C06	0	0.004	0	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Campanula_glomerata	C06	0.03	0.061	0	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Cardamine_pratensis	C06	0.05	0.095	1	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Crepis_biennis	C06	0	0.002	0	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Daucus_carota	C06	0.03	0.064	1	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Festuca_rubra	C06	0.05	0.112	0	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Geranium_pratense	C06	0.02	0.043	0	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Hypochaeris_radicata	C06	0	0	0	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Leontodon_hispidus	C06	0.01	0.011	1	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Medicago_lupulina	C06	0.04	0.077	1	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Plantago_lanceolata	C06	0.03	0.053	1	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Ranunculus_bulbosus	C06	0.04	0.084	1	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Saxifraga_granulata	C06	0	0.006	1	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Thymus_pulegioides	C06	0.01	0.012	1	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Vicia_cracca	C06	0.03	0.07	0	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Vicia_sepium	C06	0	0.003	0	46	NA	C	o	3	Robust	4	NA	Clean	30	Control	1.5	16	28.7	47.3	54.7	60.8	63.8	57.4	1	10	10	0.5
Achillea_millefolium	C07	0.02	0.033	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Anthoxanthum_odoratum	C07	0	0	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Bromus_hordeaceus	C07	0.01	0.011	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Campanula_glomerata	C07	0.06	0.121	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Campanula_patula	C07	0	0	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Campanula_rotundifolia	C07	0	0.006	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Cardamine_pratensis	C07	0.03	0.057	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Daucus_carota	C07	0.02	0.042	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Galium_album	C07	0	0	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Helictotrichon_pubescens	C07	0.03	0.057	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Leucanthemum_vulgare	C07	0.03	0.066	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Onobrychis_viciifolia	C07	0.07	0.15	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Phleum_pratense	C07	0.01	0.027	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Plantago_lanceolata	C07	0.02	0.036	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Prunella_vulgaris	C07	0	0	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Silene_flos-cuculi	C07	0	0.001	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Tragopogon_pratensis	C07	0.09	0.186	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Trisetum_flavescens	C07	0.1	0.205	1	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Vicia_cracca	C07	0	0	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Vicia_sepium	C07	0	0	0	47	NA	C	o	3	Robust	4	NA	Clean	5	Acid	3.9	18.5	30.9	41.9	55.2	72.5	73.6	72.4	2	11	9	0.55
Alopecurus_pratensis	C08	0.02	0.032	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Anthoxanthum_odoratum	C08	0	0.01	0	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Bromus_erectus	C08	0.06	0.13	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Campanula_glomerata	C08	0.02	0.038	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Cardamine_pratensis	C08	0.04	0.092	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Galium_album	C08	0.01	0.018	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Geranium_pratense	C08	0.01	0.016	0	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Luzula_campestris	C08	0.02	0.042	0	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Medicago_lupulina	C08	0.01	0.017	0	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Onobrychis_viciifolia	C08	0.06	0.131	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Phleum_pratense	C08	0.01	0.026	0	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Plantago_lanceolata	C08	0.03	0.054	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Plantago_media	C08	0.03	0.065	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Primula_veris	C08	0.05	0.112	0	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Saxifraga_granulata	C08	0.01	0.025	0	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Silene_flos-cuculi	C08	0.01	0.021	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Thymus_pulegioides	C08	0.01	0.017	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Tragopogon_pratensis	C08	0.02	0.05	0	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Trisetum_flavescens	C08	0.05	0.101	1	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Vicia_sepium	C08	0	0.002	0	48	NA	C	o	3	Robust	4	NA	Clean	5	Control	7	10.3	21.2	34.2	35.7	53.7	59.5	70.9	2	11	9	0.55
Agrostis_capillaris	C09	0.01	0.017	1	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Anthoxanthum_odoratum	C09	0.01	0.023	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Bromus_hordeaceus	C09	0.05	0.099	1	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Campanula_glomerata	C09	0.04	0.086	1	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Cardamine_pratensis	C09	0.02	0.038	1	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Crepis_biennis	C09	0	0.004	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Cynosurus_cristatus	C09	0.08	0.157	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Daucus_carota	C09	0.02	0.034	1	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Galium_album	C09	0	0.009	1	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Helictotrichon_pubescens	C09	0.07	0.154	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Leucanthemum_vulgare	C09	0.02	0.043	1	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Luzula_campestris	C09	0	0.001	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Medicago_lupulina	C09	0	0.01	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Onobrychis_viciifolia	C09	0.04	0.089	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Primula_veris	C09	0.1	0.206	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Prunella_vulgaris	C09	0	0.007	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Saxifraga_granulata	C09	0	0.003	1	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Silene_dioica	C09	0	0.003	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Silene_flos-cuculi	C09	0.01	0.016	1	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Vicia_sepium	C09	0	0.001	0	49	NA	C	o	3	Intermediate	4	NA	Clean	30	Acid	9	12.5	16.5	36.1	49.9	60.1	66.1	59.7	0	9	11	0.45
Agrostis_capillaris	C10	0	0	1	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Alopecurus_pratensis	C10	0	0	0	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Campanula_glomerata	C10	0.11	0.223	1	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Campanula_rotundifolia	C10	0	0	0	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Daucus_carota	C10	0.05	0.105	1	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Festuca_rubra	C10	0.04	0.075	0	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Helictotrichon_pubescens	C10	0.18	0.375	0	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Hypochaeris_radicata	C10	0	0	1	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Leontodon_hispidus	C10	0.01	0.017	1	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Leucanthemum_vulgare	C10	0	0.004	0	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Luzula_campestris	C10	0	0	0	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Onobrychis_viciifolia	C10	0.05	0.1	1	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Phleum_pratense	C10	0	0	0	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Plantago_media	C10	0.04	0.09	1	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Prunella_vulgaris	C10	0	0	1	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Ranunculus_acris	C10	0.01	0.011	1	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Saxifraga_granulata	C10	0	0	0	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Silene_dioica	C10	0	0	1	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Vicia_cracca	C10	0	0	0	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Vicia_sepium	C10	0	0	0	50	NA	C	o	3	Intermediate	4	NA	Clean	30	Control	9.1	12	13.3	30.5	54.4	62.8	65.5	59.4	0	10	10	0.5
Alopecurus_pratensis	C11	0.03	0.063	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Bromus_hordeaceus	C11	0.06	0.129	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Campanula_glomerata	C11	0.06	0.115	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Campanula_rotundifolia	C11	0.01	0.025	0	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Cardamine_pratensis	C11	0.01	0.012	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Crepis_biennis	C11	0.01	0.011	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Cynosurus_cristatus	C11	0.05	0.101	0	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Daucus_carota	C11	0.01	0.012	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Festuca_rubra	C11	0.02	0.051	0	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Geranium_pratense	C11	0.04	0.09	0	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Leucanthemum_vulgare	C11	0.01	0.012	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Onobrychis_viciifolia	C11	0.03	0.068	0	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Plantago_lanceolata	C11	0.01	0.013	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Plantago_media	C11	0.01	0.022	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Poa_angustifolia	C11	0.05	0.105	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Primula_veris	C11	0.04	0.08	0	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Ranunculus_bulbosus	C11	0.01	0.022	0	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Silene_dioica	C11	0.02	0.036	1	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Vicia_cracca	C11	0.01	0.018	0	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Vicia_sepium	C11	0.01	0.014	0	51	NA	C	o	3	Intermediate	4	NA	Clean	5	Acid	7.7	11.8	21.3	35.9	45.1	57.4	69.1	58.6	1	11	9	0.55
Alopecurus_pratensis	C12	0.02	0.051	1	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Briza_media	C12	0.05	0.096	0	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Bromus_erectus	C12	0.09	0.19	0	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Cardamine_pratensis	C12	0.01	0.026	1	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Daucus_carota	C12	0.01	0.022	1	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Festuca_rubra	C12	0.03	0.052	0	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Galium_album	C12	0.01	0.018	1	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Helictotrichon_pubescens	C12	0.03	0.06	0	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Leontodon_hispidus	C12	0.02	0.032	0	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Leucanthemum_vulgare	C12	0.01	0.03	1	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Medicago_lupulina	C12	0.04	0.077	0	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Plantago_lanceolata	C12	0.01	0.021	1	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Primula_veris	C12	0.05	0.109	0	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Ranunculus_bulbosus	C12	0.01	0.029	0	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Saxifraga_granulata	C12	0.02	0.032	0	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Silene_dioica	C12	0.02	0.035	1	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
Thymus_pulegioides	C12	0.03	0.053	1	52	NA	C	o	3	Intermediate	4	NA	Clean	5	Control	7.1	8.2	12.3	30.7	44.6	55.9	53.5	59.6	4	9	11	0.45
